,GEOID,peopleOfColor,peopleOfColor_pcntl,highSchool,highSchool_pcntl,percent_lowincome,percent_lowincome_pcntl,percent_lingiso,percent_lingiso_pcntl,percent_disability,percent_disability_pcntl,HH_Burdened_Pct,HH_Burdened_Pct_pcntl,socEco_geoMean,geoMeanDist,socEco_arthMean,arthMeanDist,geoMeanRank - arthMeanRank
2257,80590102094,0.082474227,11.09522448,0.052560647,41.9844861,0.204123711,42.67241379,0,0,0.120854497,63.4839443,0.208232446,23.21326472,17.55747445,0.325594564,30.40822223,0.300679502,0.024915062
150,80010092031,0.530257186,82.58507292,0.07719715,56.14091791,0.44045677,81.09195402,0.036328872,47.4375,0.118657299,62.54617789,0.487571702,89.7084048,68.13743107,0.881087203,69.91833792,0.85617214,0.024915062
1949,80410055013,0.51659919,81.15527595,0.082036775,58.66192631,0.455870445,82.70114943,0.061895551,65.4375,0.116931326,60.55697641,0.435203095,82.30417381,71.02854107,0.897225368,71.80283365,0.872310306,0.024915062
161,80010093043,0.66251298,89.93422934,0.138121547,75.21008403,0.318795431,64.94252874,0.029748284,40.625,0.074357192,22.84739983,0.52173913,92.7672956,57.93742951,0.823612684,64.38775626,0.798414496,0.025198188
1600,80350142021,0.159499609,30.71203889,0.044585987,36.36069813,0.241594996,50.51724138,0,0,0.128312413,68.54219949,0.270541082,42.05260149,23.36263903,0.451302378,38.03079656,0.42610419,0.025198188
1196,80310034011,0.098883573,15.01286817,0,0,0.079744817,13.85057471,0,0,0.085402558,32.08297812,0.159235669,10.60606061,6.431220117,0.067100793,11.9254136,0.041902605,0.025198188
199,80010093251,0.450694904,75.63625965,0.148243359,77.24628313,0.302448709,62.27011494,0.014473684,16.8125,0.112420671,58.05626598,0.476315789,88.27901658,56.15275014,0.811721404,63.05007338,0.786523216,0.025198188
486,80050806001,0.4778157,78.18129826,0.123745819,72.0103426,0.27559727,56.86781609,0.163157895,92.1875,0.117135402,60.81273089,0.366666667,68.92510006,70.58862285,0.894960362,71.49746465,0.869762174,0.025198188
1399,80310069012,0.222696766,45.06720046,0.053136531,42.46929541,0.128242075,26.06321839,0,0,0.13676764,74.02671213,0.232722144,30.73184677,22.0034172,0.419592299,36.39304553,0.394394111,0.025198188
1401,80310069014,0.433518006,73.86331141,0.131428571,73.56173239,0.475644699,85.17241379,0.058080808,63.5625,0.13676764,74.02671213,0.404040404,76.5294454,74.18218352,0.917327293,74.45268585,0.892129105,0.025198188
1408,80310070372,0.582010582,85.70203031,0.064595258,49.19198449,0.412698413,78.01724138,0.083226633,74.5,0.099747764,45.78005115,0.418693982,79.30245855,66.81375398,0.872593431,68.74896098,0.847395243,0.025198188
1687,80410002021,0.08974359,12.81098084,0.017152659,12.02327085,0.223076923,47.24137931,0,0,0.117223314,60.98323387,0.251851852,36.39222413,15.89855933,0.289920725,28.24184817,0.264722537,0.025198188
1751,80410021023,0.560420315,84.44380898,0.096774194,64.47963801,0.380100215,74.05172414,0.081213307,73.625,0.149861437,80.19323671,0.405088063,76.78673528,75.33482879,0.92610419,75.59669052,0.900906002,0.025198188
2297,80590104032,0.512632437,81.04089219,0.215782984,87.71816419,0.321108394,65.45977011,0.071895425,70.375,0.125773925,67.20659278,0.331154684,59.86277873,71.33334072,0.899207248,71.94386633,0.87400906,0.025198188
2360,80590115504,0.465779468,76.92307692,0.120141343,71.23464771,0.373786408,73.3908046,0.11332008,82.8125,0.124012638,65.75731742,0.425447316,80.3887936,74.86362378,0.921007928,75.08452337,0.89580974,0.025198188
434,80050072011,0.74108053,93.70889334,0.210820896,87.20103426,0.320081549,65.28735632,0.035971223,47,0.097592213,43.44984371,0.35971223,67.00971984,64.64861638,0.859569649,67.27614124,0.834088335,0.025481314
997,80299652003,0.0703125,8.72176151,0.040816327,33.87201034,0.62265625,94.42528736,0.020491803,27.9375,0.181978022,90.30974709,0.415983607,78.93081761,42.0840031,0.723952435,55.69952065,0.698471121,0.025481314
1045,80310007012,0.524314766,82.09894195,0.224938875,88.59082094,0.214854111,45.05747126,0.107398568,81.5625,0.112185252,57.65842569,0.331742243,60.03430532,67.25237871,0.87599094,69.16707753,0.850509626,0.025481314
1131,80310024033,0.521671018,81.92736631,0.094984802,63.93018746,0.398955614,76.6091954,0.015902713,19.5625,0.126959594,67.83177039,0.413470533,78.44482561,58.90329827,0.830124575,64.71764086,0.804643262,0.025481314
1538,80350141083,0.106546855,16.81441235,0,0,0.09114249,16.83908046,0,0,0.065374304,15.60102302,0.142622951,7.632933105,5.683825899,0.051245753,9.481241489,0.025764439,0.025481314
2192,80590098361,0.12,20.07434944,0.043230944,35.35875889,0.046021505,6.235632184,0,0,0.120517928,63.37027565,0.20361991,21.92681532,13.53567826,0.230747452,24.49430525,0.205266138,0.025481314
1900,80410047053,0.19204893,38.51873034,0.09223847,63.08985133,0.127828746,26.00574713,0,0,0.095399346,41.48905939,0.152688172,9.348198971,17.04356298,0.314835787,29.74193119,0.289354473,0.025481314
1806,80410037013,0.260432378,51.73005433,0.075087994,54.91273432,0.205741627,43.10344828,0,0,0.112091792,57.48792271,0.245296167,34.19096627,24.94035715,0.486693092,40.23752098,0.460928652,0.025764439
2238,80590100001,0.285857238,56.56276809,0.163875057,80.41370394,0.484739677,86.00574713,0.021413276,29.1875,0.09846583,44.52969594,0.531049251,93.39622642,60.17656013,0.834088335,65.01594025,0.808323896,0.025764439
3003,80870003001,0.452610238,75.83643123,0.242804428,90.36845507,0.458692347,83.33333333,0.035578145,46.375,0.127226463,67.97385621,0.303684879,52.02973128,67.39047004,0.877123443,69.31946785,0.851359003,0.025764439
2076,80439801001,0.399350649,70.86073778,0.146341463,76.76147382,NA,NA,NA,NA,NA,NA,NA,NA,73.75211636,0.913363533,73.8111058,0.887315968,0.026047565
1980,80410063011,0.615691489,87.53217043,0.119725221,71.13768584,0.354388298,70.68965517,0.024691358,34.3125,0.132286555,71.55441887,0.366255144,68.810749,64.84772329,0.861268403,67.33952989,0.835220838,0.026047565
2505,80590120471,0.162264151,31.39834144,0.032338308,27.89269554,0.223185265,47.29885057,0,0,0.098083427,43.98976982,0.376850606,71.04059463,22.49146148,0.430634202,36.93670867,0.404586636,0.026047565
272,80050049511,0.303427419,59.10780669,0.02366127,19.39237233,0.249229188,52.18390805,0.005718954,2.0625,0.089717742,36.34555271,0.447712418,84.2481418,26.88662718,0.522933182,42.22338026,0.496885617,0.026047565
2807,80710002003,0.495964126,80.01143838,0.128205128,72.88299935,0.387027027,74.94252874,0.016470588,20.5625,0.189176471,92.46945155,0.254117647,36.90680389,55.94756832,0.810872027,62.96262032,0.784824462,0.026047565
1019,80310003031,0.215714286,43.66599943,0.033464567,28.50678733,0.205580029,42.98850575,0,0,0.081057651,27.59306621,0.114285714,4.202401372,13.55575113,0.231313703,24.49279335,0.204983012,0.026330691
1298,80310043044,0.122389791,20.81784387,0,0,0.13225058,27.18390805,0,0,0.07178951,20.23302074,0.213507625,24.78559177,8.106522823,0.109286523,15.50339407,0.082955832,0.026330691
247,80010097522,0.68933177,91.24964255,0.139105058,75.33936652,0.273159145,56.52298851,0.016736402,21.3125,0.15735884,82.52344416,0.334728033,60.74899943,58.84436136,0.829275198,64.61615686,0.802944507,0.026330691
1014,80310003021,0.16751269,32.65656277,0.03125,26.69683258,0.192893401,40.60344828,0,0,0.039551747,2.301790281,0.186111111,17.06689537,10.56498539,0.162797282,19.88758821,0.136466591,0.026330691
1351,80310050022,0.343904158,64.54103517,0.11451049,69.8125404,0.419309373,78.62068966,0.094202899,78.625,0.157025819,82.32452401,0.362318841,67.69582619,73.3094002,0.911947905,73.60326924,0.885617214,0.026330691
808,80130132052,0.095833333,14.04060623,0,0,0.131439394,26.95402299,0,0,0.059859155,12.44671782,0.219963031,26.90108634,7.08716188,0.08380521,13.39040556,0.057474519,0.026330691
2399,80590117241,0.16202191,31.28395768,0.007238307,2.585649644,0.065923506,10.74712644,0.004303389,0.9375,0.04555572,4.234157431,0.175363098,14.12235563,6.043727267,0.060588901,10.65179114,0.034258211,0.026330691
423,80050071014,0.0720423,8.864741207,0.050587173,40.5623788,0.125578321,25.37356322,0,0,0.127314006,68.14435919,0.212631579,24.55688965,15.75054919,0.287089468,27.91698868,0.260475651,0.026613817
2120,80490001002,0.269762846,53.47440663,0.073494918,54.10471881,0.422981674,79.08045977,0.006418485,2.75,0.093376131,39.18726911,0.392811297,74.27101201,34.97769796,0.651189128,50.47797772,0.624575311,0.026613817
1389,80310068122,0.172769953,33.7718044,0,0,0.161596958,33.93678161,0.011816839,11.0625,0.12890625,69.02529128,0.265878877,40.79473985,18.14603607,0.338618347,31.43185286,0.311721404,0.026896942
2223,80590098492,0.091423948,13.15413211,0,0,0.228964401,48.44827586,0.030349014,41.25,0.098939929,45.12645638,0.323216995,57.77587193,20.2297432,0.387032843,34.29245605,0.3601359,0.026896942
460,80050077032,0.747572816,94.08064055,0.212669683,87.45959922,0.15210356,31.86781609,0.063545151,66.75,0.135667396,73.23103154,0.224080268,28.10177244,57.46764022,0.818799547,63.58180997,0.791902605,0.026896942
310,80050056273,0.03032491,1.744352302,0,0,0.036823105,4.281609195,0.017274472,22.5,0.063558436,14.29383348,0.180422265,15.4373928,5.774633195,0.053510759,9.709531295,0.026613817,0.026896942
2171,80590098273,0.263473054,52.13039748,0.025940337,21.75177763,0.267322498,55.40229885,0,0,0.097780637,43.73401535,0.298969072,50.68610635,22.76688655,0.436862967,37.28409928,0.409966025,0.026896942
1305,80310044032,0.603131382,86.84586789,0.095103578,64.02714932,0.383934649,74.56896552,0.064564565,67.3125,0.124913255,66.12674055,0.415915916,78.90222985,72.53354879,0.907417894,72.96390885,0.880520951,0.026896942
3354,81230010051,0.459977452,76.55132971,0.250434783,91.11182935,0.281848929,58.2183908,0.182352941,93.75,0.092194797,38.22108554,0.232352941,30.61749571,59.53951286,0.832389581,64.74502185,0.805209513,0.027180068
385,80050067073,0.164605873,32.08464398,0,0,0.095054096,17.93103448,0,0,0.062803811,13.81074169,0.171428571,13.40766152,6.885129319,0.078425821,12.87234695,0.051245753,0.027180068
2367,80590117011,0.205645161,41.60709179,0.071782178,53.26438268,0.206653226,43.2183908,0,0,0.112633181,58.31202046,0.198090692,20.29731275,21.99943771,0.419309173,36.11653308,0.392129105,0.027180068
2902,80770015014,0.247467127,49.44237918,0.104735883,66.77440207,0.168355249,35.31609195,0,0,0.099782266,45.92213697,0.229508197,29.73127501,23.28017668,0.449320498,37.86438086,0.42214043,0.027180068
2040,80410079002,0.105769231,16.49985702,0,0,0.113782051,22.61494253,0.011080332,9.8125,0.13569861,73.28786587,0.239612188,32.76157804,14.36620429,0.251415629,25.82945724,0.224235561,0.027180068
1690,80410002024,0.405598571,71.51844438,0.135087719,74.46670976,0.456819535,82.87356322,0.042895442,52.875,0.117223314,60.98323387,0.424932976,80.3030303,69.66235739,0.888731597,70.50333026,0.861551529,0.027180068
2089,80459517024,0.125912409,21.87589362,0.051724138,41.49967679,0.100393701,19.25287356,0,0,0.138339921,75.22023302,0.180722892,15.52315609,16.53116507,0.30209513,28.89530552,0.274915062,0.027180068
3388,81230014111,0.305544933,59.45095796,0.065241845,49.70911441,0.217973231,45.8908046,0,0,0.08374761,30.60528559,0.293790547,48.99942824,24.25034942,0.470838052,39.10926514,0.443657984,0.027180068
356,80050063003,0.172470978,33.62882471,0.052734375,42.08144796,0.112769486,22.27011494,0,0,0.116737534,60.35805627,0.143859649,7.833047456,15.68670771,0.285107588,27.69524856,0.257644394,0.027463194
1275,80310042013,0.20383693,41.12096082,0.073619632,54.23400129,0.179856115,37.67241379,0,0,0.063799717,14.54958795,0.325068871,58.49056604,20.37272601,0.388448471,34.34458832,0.360985277,0.027463194
1386,80310068113,0.303256445,59.02201887,0.018976898,14.18875242,0.312717165,63.96551724,0.086114101,75.9375,0.118384401,62.11992043,0.51883746,92.59576901,53.48070038,0.796715742,61.304913,0.769252548,0.027463194
1398,80310069011,0.418871692,72.66228196,0.080985915,58.24175824,0.33706721,67.47126437,0.070048309,70.0625,0.13676764,74.02671213,0.452898551,85.42024014,70.85158001,0.89580974,71.31412614,0.868346546,0.027463194
2881,80770012001,0.06268081,7.32056048,0.019859813,15.06140918,0.056894889,8.41954023,0,0,0.122072072,64.56379653,0.201900238,21.32647227,10.41760132,0.158550396,19.44862978,0.131087203,0.027463194
1162,80310029021,0.150663943,28.56734344,0.005698006,1.357466063,0.091930541,17.12643678,0,0,0.050483605,6.251776073,0.186548223,17.18124643,6.440021574,0.067667044,11.74737813,0.040203851,0.027463194
785,80130128004,0.103350637,15.81355448,0,0,0.117280996,23.2183908,0,0,0.061286079,13.10031259,0.234246575,31.24642653,7.291618507,0.090600227,13.8964474,0.063137033,0.027463194
999,80310001021,0.325387366,62.28195596,0.014792899,9.663865546,0.144219309,29.85632184,0,0,0.101117158,47.22932651,0.222222222,27.55860492,16.91101733,0.312570781,29.43167913,0.285107588,0.027463194
1177,80310030043,0.099676724,15.09865599,0,0,0.122844828,24.56896552,0,0,0.05717335,10.25859619,0.176642336,14.43682104,6.16567712,0.062287656,10.72717312,0.034541336,0.027746319
3132,81010016002,0.39673391,70.57477838,0.101935484,66.09566904,0.447646494,81.81034483,0.040567951,51.5,0.187198068,91.67377096,0.283975659,46.08347627,66.04978138,0.868346546,67.95633991,0.840600227,0.027746319
336,80050058001,0.110456554,17.67229053,0.052631579,42.04912734,0.14359352,29.56896552,0,0,0.112090236,57.40267121,0.134715026,6.432246998,14.17523049,0.247168743,25.5208836,0.219139298,0.028029445
911,80140308001,0.130866426,23.27709465,0,0,0.122743682,24.51149425,0,0,0.062195327,13.46973572,0.155688623,10.00571755,6.521051734,0.069365798,11.87734036,0.041336353,0.028029445
1676,80399612072,0.08179669,10.95224478,0.00837404,3.393665158,0.126241135,25.63218391,0,0,0.054452926,8.38306337,0.286445013,46.91252144,8.49066184,0.116647792,15.87894644,0.088618347,0.028029445
2534,80590120571,0.12236534,20.78924793,0,0,0.065127294,10.43103448,0,0,0.080440587,26.91105428,0.208667737,23.38479131,7.175272431,0.087768969,13.58602133,0.059739524,0.028029445
364,80050065023,0.103448276,15.87074635,0.046052632,37.58888171,0.33992467,68.04597701,0,0,0.098779449,44.81386758,0.263285024,39.67981704,20.40516995,0.388731597,34.33321495,0.360702152,0.028029445
1515,80350140062,0.313865713,60.48041178,0.006199628,1.680672269,0.044497418,5.948275862,0.019441069,26.1875,0.046870493,4.830917874,0.160388821,10.83476272,9.691819765,0.14382786,18.32709008,0.115798414,0.028029445
3001,80870002002,0.327474561,62.53931942,0.176978417,82.74078862,0.411655874,77.87356322,0.106965174,81.375,0.123499142,65.38789429,0.298507463,50.62893082,69.06769998,0.885050963,70.09091606,0.857021518,0.028029445
2209,80590098434,0.050541516,4.804117815,0.027011494,22.97996122,0.074608905,12.72988506,0,0,0.055101315,8.922989486,0.092497431,2.258433391,5.52099705,0.04813137,8.615897827,0.0198188,0.028312571
281,80050055533,0.383548067,69.05919359,0.109362707,68.06722689,0.463110668,83.99425287,0.066469719,68.5,0.097165992,43.25092356,0.441654357,83.21898228,67.82444492,0.8799547,69.34842987,0.851642129,0.028312571
349,80050061003,0.063599459,7.606519874,0.030349014,25.92113769,0.163734777,34.42528736,0,0,0.120216933,63.19977266,0.173913043,13.97941681,13.47887672,0.229898075,24.18868906,0.201585504,0.028312571
1238,80310040022,0.295715778,57.84958536,0.058925477,46.5416936,0.260188088,54.1091954,0,0,0.096170213,42.22790566,0.264705882,40.33733562,25.06802063,0.48810872,40.17761927,0.459796149,0.028312571
1439,80310083893,0.835136371,97.22619388,0.157212318,79.12087912,0.269693738,55.91954023,0.017182131,22.3125,0.094756845,40.46604149,0.435444281,82.36134934,56.34214777,0.812287656,62.90108401,0.783975085,0.028312571
1750,80410021022,0.437198068,74.34944238,0.126198083,72.59211377,0.31884058,65.02873563,0.090379009,77.125,0.149861437,80.19323671,0.358600583,66.66666667,72.45789084,0.907134768,72.65919919,0.878822197,0.028312571
2779,80690025011,0.209000433,42.17901058,0.102306328,66.25727214,0.127650368,25.91954023,0,0,0.105178857,51.66240409,0.239404353,32.67581475,22.27886414,0.424688562,36.44900697,0.396375991,0.028312571
3014,80870006005,0.654081633,89.30511867,0.232247285,89.43115708,0.182142857,38.24712644,0.138629283,89,0.081014604,27.39414606,0.182242991,16.12349914,47.85329506,0.762457531,58.25017457,0.73414496,0.028312571
135,80010090021,0.600970285,86.76008007,0.157953281,79.28248222,0.299878714,61.7816092,0.077051926,72.3125,0.12392907,65.6152316,0.314907873,55.20297313,69.35686989,0.886466591,70.15914604,0.857870895,0.028595696
2046,80439781003,0.200371058,40.29167858,0.049180328,39.52811894,0.094619666,17.67241379,0,0,0.137660884,74.59505541,0.241007194,33.19039451,20.28569879,0.387599094,34.21294354,0.359003398,0.028595696
3167,81010028011,0.414944356,72.4049185,0.161057692,79.99353588,0.36327504,72.06896552,0.036876356,48.3125,0.170760697,87.07019039,0.199566161,20.66895369,57.53999124,0.819082673,63.419844,0.790486976,0.028595696
1273,80310042011,0.157726181,30.25450386,0,0,0.103282626,19.97126437,0,0,0.063799717,14.54958795,0.178899083,15.00857633,7.135060031,0.085503964,13.29732208,0.056908267,0.028595696
1589,80350141363,0.144786432,26.93737489,0.047762695,38.68778281,0.022927136,1.954022989,0,0,0.065113376,15.37368571,0.163546798,11.5780446,8.443943774,0.115515289,15.75515183,0.086919592,0.028595696
1913,80410050003,0.420396601,72.83385759,0.140641158,75.6302521,0.44305949,81.26436782,0.054003724,60.5625,0.131805683,71.35549872,0.353817505,65.66609491,70.90065413,0.896375991,71.21876186,0.867497169,0.028878822
890,80130614001,0.331914894,63.1112382,0.031474104,26.85843568,0.16020025,33.59195402,0.024941543,34.8125,0.032865028,1.278772379,0.374902572,70.72612922,23.74589294,0.460362401,38.39650492,0.431483579,0.028878822
2088,80459517023,0.258264463,51.52988276,0.13748191,75.01616031,0.296037296,60.8908046,0.083333333,74.5625,0.138339921,75.22023302,0.430952381,81.56089194,68.97374388,0.88391846,69.79674544,0.855039638,0.028878822
2477,80590120362,0.156456173,29.79696883,0.008784773,3.878474467,0.046811184,6.436781609,0,0,0.051179127,6.621199204,0.267326733,41.13779302,7.663842544,0.099943375,14.64520286,0.071064553,0.028878822
2116,80470138002,0.097426471,14.61252502,0.015712682,10.66580478,0.135110294,27.64367816,0,0,0.095973154,41.91531685,0.351197263,65.00857633,15.07566075,0.269535674,26.64098352,0.240656852,0.028878822
1542,80350141103,0.150052466,28.2527881,0.01300954,7.56302521,0.036201469,4.224137931,0,0,0.060006998,12.67405513,0.297297297,50.22870212,9.117877433,0.131087203,17.15711808,0.102208381,0.028878822
